Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"5400","'150","Europe","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","186602.035017","151468.002108","136994.245628","148699.753142","191121.961261","204907.347144","243032.852382","327281.531381","544439.063050","880442.420227","1143993.837379","496888.042968","563820.311745","479807.264764","521954.285912","782758.122520","925501.699623","1299738.262051","993353.387787","597822.922528","749165.232942","910706.063416","581203.081523","422023.786551","243968.572785","810948.182304","604584.341312","547109.967350","426231.848777","331161.843526","-20831.777711","554742.504505","211506.455088","291132.347509"
"5401","'151","Eastern Europe","23082","Total FDI inflows","6110","Value US$","million USD","810.819000","2529.319000","4761.504000","6566.941100","5459.558390","16834.374780","13197.038560","18389.146110","20856.488750","23752.687820","25402.961647","23487.919114","26773.185693","22738.169392","44018.934278","61810.586790","75316.774686","99529.198843","92352.813530","47760.415807","76541.759683","99240.937002","92661.813857","88153.862684","42852.895577","15789.282244","64827.781130","67172.976176","57754.421343","77706.617245","45502.026237","109927.644142","53829.436656","68809.852798"
"5401","'151","Eastern Europe","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","2054.253179","6577.116259","10640.643495","13276.112890","10999.996256","30053.511733","21984.032253","32923.608862","38472.706052","49269.373831","53809.357653","46715.305798","49139.794757","38786.494635","61663.759038","73668.034106","82560.217394","90359.366751","70637.999087","43682.627410","63433.590725","70396.762835","66556.290734","56973.722725","33620.586511","15789.282244","67766.884341","61668.526047","50398.131026","67410.722032","40666.863015","88309.219130","48505.768027","49366.589316"
"5401","'151","Eastern Europe","23085","Total FDI outflows","6110","Value US$","million USD","20.851000","-10.070000","1601.441000","1159.239490","528.742370","706.930930","1147.677850","3842.416250","1729.051540","3159.200270","3838.644367","3065.892140","4029.548671","11876.589073","16598.006279","22967.478222","45009.070354","55270.969738","70692.992646","43860.278794","53527.693838","63612.625984","44327.036397","77169.358213","72362.957037","19215.728620","33188.899564","47025.306374","49646.427372","32917.431422","16254.169422","79633.558766","30487.839485","50668.550359"
"5401","'151","Eastern Europe","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","62.440519","-30.480007","3102.780691","2255.681791","1032.199743","1249.076028","1995.676618","6656.182172","3720.071074","9933.663735","10764.662305","7774.422701","9409.121959","23353.222482","26111.132999","29496.391621","49616.251971","51251.716032","54459.642056","41775.637008","44148.618584","43385.199561","31511.889089","47778.244968","50335.462673","19215.728620","35608.631413","42288.524759","42772.340794","28485.514197","14762.713477","64861.908495","23323.397168","37840.690010"
"5402","'154","Northern Europe","23082","Total FDI inflows","6110","Value US$","million USD","36416.907540","24226.377900","19511.519730","25795.600930","27329.849700","47523.187540","42325.920400","56294.780170","119757.148480","198740.789340","215738.732924","92485.134562","77436.839518","55505.493995","50852.843629","172332.521932","208350.766235","268911.105587","128904.122427","122071.461580","106453.293343","112066.646560","143491.214293","111434.336507","103904.323185","269796.924861","324360.603266","162167.173956","83317.154879","257433.797259","165519.682135","-23798.539327","68475.729169","-45267.076372"
"5402","'154","Northern Europe","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","58547.022167","34765.564464","29315.645931","42695.822555","42423.598892","63604.752892","58014.543617","76075.350642","159751.580411","266629.546395","315676.526980","138256.287153","108783.954642","65977.564559","54658.317998","179533.334265","208032.261433","238413.858667","117093.136324","123672.964858","105993.909014","101840.022571","134151.773609","104786.399346","93096.840098","269796.924861","352505.115267","173305.151406","91014.124043","251392.339254","157614.560784","-28924.880433","65452.014281","-45179.245664"
"5402","'154","Northern Europe","23085","Total FDI outflows","6110","Value US$","million USD","38352.741090","26881.512660","22119.460450","32575.851790","52149.201780","67442.084300","54393.761700","89012.620970","177145.114830","261155.680580","329931.994142","90981.491711","77385.117361","83152.176955","124674.059176","157710.480155","168320.157808","357086.022446","285381.446371","111231.326526","118631.960829","158250.145170","96297.626353","115407.746328","-67583.388383","140995.376131","34535.283940","174537.641283","129529.031120","97957.525289","-55934.777856","218772.662826","202408.519915","68914.989234"
"5402","'154","Northern Europe","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","54228.037481","38633.766666","33128.592644","55194.505168","82682.698465","92603.744799","74260.696446","118787.603350","230329.987932","345932.257484","469328.448497","134582.191138","107376.768632","99738.259709","130039.523003","162685.146614","166977.983507","315440.278430","253216.965623","109419.441464","112334.863623","146185.554721","84614.733932","102987.471232","-69968.899882","140995.376131","30656.698339","194004.101369","133325.844921","96010.058151","-61009.000348","200344.975310","199775.887762","65796.094381"
"5403","'039","Southern Europe","23082","Total FDI inflows","6110","Value US$","million USD","20560.444230","15578.069220","16966.306290","15200.241090","13873.599290","14966.113840","16285.616470","19045.456210","23459.182990","30179.361770","63188.126516","53979.034608","59171.065757","57294.058318","50908.829744","55438.350349","91798.837003","120726.307816","87011.646040","33132.218746","54123.613703","94019.058897","57571.095339","81935.960456","82214.501860","48032.318019","78081.465400","87717.726768","121234.201767","71608.118179","16993.981792","93678.236983","129623.734043","101821.985759"
"5403","'039","Southern Europe","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","29270.522888","21482.931637","21064.226691","22363.442963","20318.562010","19917.314608","20890.045317","26755.038512","33422.119419","44015.221880","102974.877618","87241.303894","87507.504426","68699.436717","53654.444063","56873.328713","90559.207295","104351.317457","66359.446745","26748.280292","46473.601689","78661.318932","51369.685980","69716.351365","69551.825050","48032.318019","77671.108440","84398.391227","110035.072285","67319.916677","15013.150461","79586.014669","119384.285769","85220.669537"
"5403","'039","Southern Europe","23085","Total FDI outflows","6110","Value US$","million USD","10457.113120","11138.808540","8326.672640","10199.176510","9341.643100","11027.438340","14100.094500","29183.713660","40416.360720","55017.808150","78517.357577","61449.249643","49218.923649","44241.069384","87887.906145","63892.746716","149904.810576","213608.962904","130883.661140","19165.005467","64952.207861","98868.794645","-1349.442572","41382.805724","65180.848225","65630.824621","52482.368608","72603.849522","63896.738917","49978.768458","46206.076846","68871.176426","89966.818155","74155.502235"
"5403","'039","Southern Europe","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","14024.171087","14452.293753","10204.496419","15044.107703","13695.101533","14988.704998","18047.950452","41245.241863","56924.217924","79662.859636","127392.167807","98905.568150","72527.265656","52469.985943","91409.762214","64202.085068","143929.371077","183012.753984","104025.649532","15496.399844","56137.959880","82274.026633","-1176.359291","35149.502533","54868.339645","65630.824621","52402.588507","70268.793877","58459.240577","47682.719341","42151.218025","59114.908534","83353.323665","63058.146608"
"5404","'155","Western Europe","23082","Total FDI inflows","6110","Value US$","million USD","36668.761620","29970.227040","24898.373640","24389.216530","35289.192180","51358.234290","51907.105300","56112.115250","106621.156490","158516.527600","318321.683631","109596.293089","238719.134265","220944.824936","128674.915848","282414.416160","331630.715220","601387.847313","362221.238173","396380.496874","403729.684681","721224.280789","439714.197312","152281.132920","75176.849593","411975.319593","314185.147986","183067.821829","136679.090628","11109.518238","-123422.100690","-83471.506346","-433149.317450","-111536.433441"
"5404","'155","Western Europe","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","52319.161670","41524.757299","31435.447357","31911.764841","45029.757486","56577.890299","59844.488762","73792.831078","140185.252580","212931.023043","480906.247586","169769.877540","386159.634007","292108.828603","157356.269982","315667.547212","368344.451350","579174.085827","314787.755108","368830.090255","382424.619031","627818.902165","405544.433751","130331.294121","64505.369862","411975.319593","317787.064269","183707.152854","113107.627398","179.043182","-124328.839993","-84967.517422","-383447.343725","-85303.247327"
"5404","'155","Western Europe","23085","Total FDI outflows","6110","Value US$","million USD","85785.538590","71042.851950","71424.047140","56785.016530","72674.969270","87246.978730","130151.291260","122052.490690","196199.178310","329730.371530","344552.337186","164557.134510","226372.447556","228855.805992","233061.688168","471302.138547","521538.601195","770102.374819","674347.247588","468440.601338","568524.711451","734725.619435","506376.300311","271037.997132","246040.340432","585106.252931","482578.100613","248961.024565","205291.578991","176134.628789","-17433.987527","291981.114049","-107510.911359","134366.417631"
"5404","'155","Western Europe","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","118287.385930","98412.421697","90558.375874","76205.458481","93711.961521","96065.821319","148728.528867","160592.503997","253464.786120","444913.639373","536508.558770","255625.860980","374507.155498","304245.796630","274393.867696","526374.499216","564978.093068","750033.513604","581651.130575","431131.444212","536543.790855","638861.282502","466252.817794","236108.567819","208733.670348","585106.252931","485916.423052","240548.547345","191674.422484","158983.551836","-16736.708866","230420.712166","-94946.153507","124437.416510"
"5500","'009","Oceania","23082","Total FDI inflows","6110","Value US$","million USD","9882.516240","5953.544100","6758.823230","6438.091590","7547.389710","15080.259840","9720.377690","9834.000730","7652.513580","3192.842860","18832.145677","7812.050111","16117.103762","3843.788233","41465.245902","-26649.102623","31631.920355","46437.608952","52798.343258","34758.174377","38739.960632","65377.632058","66582.516860","61293.409017","63273.871172","32523.342745","52444.376581","49456.883024","70815.735838","44356.603310","19180.254770","29250.363750","72666.142360","33902.734950"
"5500","'009","Oceania","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","17422.619597","10548.946251","12414.075944","12555.085775","13324.281825","25031.794863","15003.225388","15946.832248","14697.535564","6029.713479","37588.125286","16510.711384","31733.922442","6144.287227","56091.639339","-32956.130088","38172.224259","48142.988747","51925.229556","36306.845398","32450.849759","48717.156503","49584.295733","47526.344656","52487.223046","32523.342745","51155.491692","45934.602475","65246.320874","42926.420503","18269.952527","23978.434486","60601.354239","27713.006566"
"5500","'009","Oceania","23085","Total FDI outflows","6110","Value US$","million USD","2567.397180","1915.951010","5169.416970","21.667450","4192.844170","4296.071300","4967.291570","4297.586160","2838.388110","1033.569080","1020.401214","10912.448760","8209.109801","17089.474913","10242.373221","-38027.104194","24431.836146","21036.024328","34543.279524","15482.932017","20645.713274","4492.675849","7544.685992","2113.224211","18799.444956","-9318.337014","2315.906291","7759.533617","7811.679756","7411.846383","5348.487740","3421.906153","121364.319480","9718.213387"
"5500","'009","Oceania","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","4848.903999","3610.746669","9330.328758","-76.260296","7447.648046","7081.480120","7899.064611","7176.628287","5456.691393","1977.192115","2072.470894","23027.539323","16121.386984","27199.194919","13847.612034","-47127.355713","29281.573537","21900.479505","33955.047988","15893.902323","17364.088135","3837.769228","5418.243973","1687.227929","15580.396704","-9318.337014","2224.308076","7165.726776","7166.189271","7140.981275","5033.498440","2897.163609","100110.571884","7819.521509"
"5501","'053","Australia and New Zealand","23082","Total FDI inflows","6110","Value US$","million USD","9589.154830","5746.641200","6567.581700","6266.740540","7379.196960","14528.723720","9548.341740","9679.929140","7354.629500","2788.620470","18662.262844","7575.298948","15998.135124","3550.435415","41051.362445","-27089.953045","30019.928925","45068.960380","50028.538023","32593.953695","36733.549006","63169.986898","63078.451518","58627.899697","60943.181521","29270.641051","51246.462323","48544.335224","69514.553508","42831.925140","18158.849750","27971.303490","71268.363740","33441.796680"
"5501","'053","Australia and New Zealand","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","16920.774948","10230.842974","12100.901936","12257.761176","13058.969338","24198.763434","14741.509589","15704.679413","14130.881468","5177.872196","37234.834559","16048.669622","31524.329801","5661.970538","55503.545030","-33561.910845","36338.266125","46683.855773","49413.441263","34076.025337","30598.754104","46863.025207","46485.480536","45219.600683","50509.620113","29270.641051","49978.268280","45076.321947","64026.285379","41476.382407","17313.165246","22858.426556","59384.175101","27291.963242"
"5501","'053","Australia and New Zealand","23085","Total FDI outflows","6110","Value US$","million USD","2557.453450","1886.219980","4982.509810","20.860740","4196.404610","4316.536080","4935.769640","4238.895900","2948.827770","1058.927350","1000.357504","10897.055050","8185.901171","17073.676813","10207.692561","-38084.582884","24384.092576","21013.977888","34448.829554","15408.569557","20519.741004","4404.021169","7457.408692","1971.106731","18655.559606","-9396.092474","2499.339701","8026.559297","8248.288036","8550.105043","6265.591460","1649.498083","118796.659010","9015.148887"
"5501","'053","Australia and New Zealand","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","4833.914673","3565.802341","9073.293932","-77.278559","7453.362529","7112.250952","7851.995677","7090.549433","5675.042683","2021.122696","2036.359365","22999.366416","16086.387788","27181.486585","13804.727965","-47187.126049","29232.265323","21881.293683","33878.456091","15828.317979","17252.787421","3763.039688","5334.563621","1564.807701","15455.934635","-9396.092474","2437.737011","7452.051566","7602.167297","8282.707869","5960.126487","1285.955159","98070.403666","7229.771703"
"5502","'054","Melanesia","23082","Total FDI inflows","6110","Value US$","million USD","263.101660","168.024240","183.515640","166.031980","160.343130","544.809980","166.502560","119.210020","283.668620","399.101130","147.364063","204.994643","98.644368","278.071258","351.787418","406.435492","1506.570389","1264.423832","2649.227135","2058.286502","1929.806906","2014.955240","3254.756431","2449.197470","2134.889311","3159.450714","1043.929998","775.760980","1184.241290","1465.273230","974.679620","1260.936660","1313.339600","388.191360"
"5502","'054","Melanesia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","448.586285","263.046715","291.008005","276.963719","251.795324","821.416153","254.316520","186.136439","547.594251","845.845056","317.696395","410.488487","176.682102","454.836893","493.995860","560.304160","1699.846415","1353.033671","2381.310480","2117.406858","1783.022041","1685.017121","2865.928013","2109.633145","1795.165534","3159.450714","1026.599059","726.022541","1107.990551","1390.337399","910.466674","1101.160379","1139.782533","359.351218"
"5502","'054","Melanesia","23085","Total FDI outflows","6110","Value US$","million USD","10.942950","28.707120","186.904910","0.805980","-3.588220","-21.538910","32.413780","58.578930","-110.533890","-29.019490","5.309100","6.030070","6.427830","15.680510","15.167720","36.990230","35.844590","6.063710","61.057320","61.454830","85.013460","44.910340","25.169660","69.299210","97.731920","51.087910","-223.411020","-283.581780","-475.656660","-1165.169870","-917.029790","1758.207650","2561.083680","687.370450"
"5502","'054","Melanesia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","17.408151","42.602485","257.031299","1.017061","-5.764660","-31.894777","47.952777","85.900126","-218.519283","-50.461528","10.069881","10.622628","10.433716","17.955946","17.470917","37.388011","37.280403","4.521210","48.406603","53.286328","74.701713","37.156634","27.181615","59.374839","83.917983","51.087910","-253.079086","-302.461575","-472.853183","-1168.214325","-926.591914","1598.161053","2033.548466","574.324006"
"5503","'057","Micronesia","23082","Total FDI inflows","6110","Value US$","million USD","1.299750","1.508660","1.475890","1.379070","0.519100","0.177690","0.538400","0.512100","0.439750","0.451630","4.638460","-0.966480","3.111790","6.323760","10.447670","9.881020","35.751430","15.082050","9.211320","52.680000","-13.274000","3.595000","40.627000","51.447000","54.671300","28.369700","62.470110","51.123300","59.212690","48.330950","48.769150","32.971810","77.482040","52.039420"
"5503","'057","Micronesia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","3.261153","3.437727","3.117583","2.785858","0.937611","0.272981","0.833575","0.822121","0.783981","0.760409","7.428485","-1.751234","4.712599","10.467702","14.881968","12.994068","48.881395","18.840247","11.083494","59.153604","-12.897122","5.766130","44.304189","52.374315","55.908644","28.369700","59.047669","48.514855","56.431527","47.424992","47.958238","32.453709","71.630805","44.647677"
"5503","'057","Micronesia","23085","Total FDI outflows","6110","Value US$","million USD","-1.000000","1.000000",,,"0.027780","0.074130","0.078260","0.111330","0.094230","0.096780","0.115950","0.103440","0.108660","0.129710","0.147090","0.152730","0.007530","0.008370","0.026820","0.051000","0.060000","0.067000","0.067000","0.157000","-0.365900","0.122020","0.120590","0.124330","0.121310","0.112770","0.111860","0.101380","0.093690","0.102310"
"5503","'057","Micronesia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","-2.420187","2.304940",,,"0.050177","0.133973","0.121166","0.178728","0.167992","0.162948","0.213757","0.207937","0.193724","0.188555","0.193440","0.192449","0.009634","0.009071","0.026832","0.054782","0.054340","0.053079","0.053166","0.133341","-0.357783","0.122020","0.114504","0.111711","0.110044","0.111978","0.108163","0.082603","0.078524","0.086695"
"5504","'061","Polynesia","23082","Total FDI inflows","6110","Value US$","million USD","28.960000","37.370000","6.250000","3.940000","7.330520","6.548450","4.994990","34.349470","13.775710","4.669630","17.880310","32.723000","17.212480","8.957800","51.648370","24.533910","69.669610","89.142690","111.366780","53.254180","89.878720","189.094920","208.681910","164.864850","141.129040","64.881280","91.514150","85.663520","57.728350","11.073990","-2.043750","-14.848210","6.956980","20.707490"
"5504","'061","Polynesia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","49.997212","51.618835","19.048420","17.575021","12.579552","11.342295","6.565704","55.194275","18.275863","5.235819","28.165847","53.304509","28.197940","17.012094","79.216481","32.482529","85.230324","87.259055","119.394318","54.259599","81.970736","163.348046","188.582996","144.736513","126.528755","64.881280","91.576685","83.743133","55.613416","12.275705","-1.637631","-13.606158","5.765799","17.044430"
"5504","'061","Polynesia","23085","Total FDI outflows","6110","Value US$","million USD","0.000780","0.023910","0.002250","0.000730",,"1.000000","-0.970110",,,"3.564440","14.618660","9.260200","16.672140","-0.012120","19.365850","20.335730","11.891450","15.974360","33.365830","12.856630","40.898810","43.677340","62.040640","72.661270","46.519330","26.545530","39.857020","16.431770","38.927070","26.798440","-0.185790","14.099040","6.483100","15.591740"
"5504","'061","Polynesia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","0.001363","0.036904","0.003527","0.001203",,"0.989972","-1.005008",,,"6.367999","25.827892","17.342341","24.371757","-0.436167","25.219712","22.189876","12.018178","14.655541","28.158461","12.243234","36.544662","37.519827","56.445571","62.912047","40.901868","26.545530","39.535648","16.025074","36.765112","26.375753","-0.144296","12.964795","6.541228","15.339105"
"5707","'097","European Union (27)","23082","Total FDI inflows","6110","Value US$","million USD","57052.662270","54576.743020","47747.585160","52563.482150","64639.574770","100306.551570","85993.750380","99731.036850","188803.104390","298699.926740","472013.216214","210133.756689","365503.606394","308684.601162","200685.272399","368519.929963","471554.462162","816374.523330","504934.007342","461624.972446","495582.437885","874508.834892","573966.961883","323135.555987","299809.523765","636145.034886","344499.681065","272897.392118","372114.176727","451060.804862","187646.059143","257806.598409","-142947.847232","60356.776370"
"5707","'097","European Union (27)","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","79749.008680","76211.041665","64339.012473","76547.249819","89498.079181","125591.709448","106579.137421","137569.378716","257138.545463","409663.837268","724930.582924","332252.381794","574332.372572","395286.588650","242289.453892","412406.954742","499737.031287","757602.554401","422448.362285","418122.271201","459672.204938","754908.190955","524852.184774","277575.769837","256105.612165","636145.034886","343640.510048","262351.810169","335527.393520","422671.896783","170674.110152","219299.775846","-114517.709533","56684.821061"
"5707","'097","European Union (27)","23085","Total FDI outflows","6110","Value US$","million USD","107902.235760","84640.413700","75871.299500","62905.532760","87174.290220","102652.615810","140205.773730","157172.249030","270154.106080","404384.654700","466836.124577","239731.745112","291103.919531","276883.899194","324995.166880","539519.980032","669029.475098","1003364.582958","846623.666611","537093.970609","608986.089106","844121.298849","532913.159651","369082.114807","441334.796413","766163.313958","451822.620392","355760.607904","260540.405052","408581.237133","63159.585207","619723.895150","157585.060660","181367.860820"
"5707","'097","European Union (27)","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","141549.183682","111965.736556","93676.856856","83306.469318","112403.219935","114124.911314","158450.224465","203087.511873","347385.478958","540292.531617","713104.625478","370829.641545","467281.782366","356198.342847","361011.510029","579257.878690","681852.431321","932472.243205","706927.472033","487061.987653","557891.108554","725668.046925","487418.395319","315001.268951","374995.416547","766163.313958","450562.895462","342415.951960","237081.457104","384799.618908","58329.673638","524180.477535","155543.696804","163003.062600"
"5801","'199","Least Developed Countries","23082","Total FDI inflows","6110","Value US$","million USD","571.537820","1501.511680","1469.936190","1841.614170","942.949560","1669.993160","2088.416720","3587.431290","4182.674900","5187.529290","3566.862540","6635.308328","5775.894440","8476.047671","8177.468750","11456.317712","10127.682996","12015.628847","20088.857474","20288.846236","37084.377630","27137.255854","32369.503698","23741.283995","34745.620858","43658.593538","29300.549748","21267.659491","21317.912704","23692.253602","24010.517685","28177.870580","26667.522897","31299.188179"
"5801","'199","Least Developed Countries","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","131.239456","3374.431816","3941.416068","5149.192009","1491.357972","3287.788779","3315.968704","5787.783959","9596.542713","15268.824735","7497.869632","16606.562817","12327.048749","18163.067960","14794.361726","21637.631533","16241.428673","15555.268423","23045.803188","24338.218519","40555.895026","26588.408853","31320.484091","23600.055791","31339.534630","43658.593538","30388.887789","22002.824018","21218.643161","22945.440329","22844.337572","25398.074009","24609.146699","27443.556395"
"5801","'199","Least Developed Countries","23085","Total FDI outflows","6110","Value US$","million USD","-4.645590","350.942290","176.717900","85.183110","130.244870","1.222760","47.011970","545.449620","-666.880680","332.485390","794.929200","-239.336160","610.088160","360.231700","1129.124490","738.432230","735.142230","1501.520900","3560.724460","1101.451890","4478.745580","3375.228550","2755.389690","2929.059040","410.687080","688.253600","1929.288453","2195.517520","795.529558","-1037.348540","682.055360","-366.845040","1376.519640","1160.451580"
